"SourceTextTitle","SourceTextCode","CharacterName","AKA","Race","Gender","Class","Rank","Vitality","Family","Occupation","SpecificJob","Home","DateOfBirth","FirstAppearence","Biography","CauseOfDeath","col","dob_span","glue","hover","lab","location","mark","Narrator","none","Origin","OtherTexts","OtherTextsTEMP","Real","wid","x","y","Sort Name","Nid","IndividualGroup","Disability","Ethnicity","Ontological Status","ChangesClass","CharacterKey","CharacterKeyID","Parent","financial_status","social_status","family_new","date_of_death"
"""A Name for the City""","NC","Unnamed Carolina Blacksmith","","White","Male","Lower Class","Peripheral","Alive","","Transportation","Blacksmith","Carolina","","Holston House","<p>The ""blacksmith back in Cal'lina"" who made the lock for Holston comes into the story when Ratcliffe proposes that the settlement pay him to make another lock to replace the one that is lost; he goes out of the story when Ratcliffe's idea is exploded by Pettigrew's intervention (212).</p><br />","","","","","","","","","","","","Requiem for a Nun","","","","","","Unnamed Carolina Blacksmith","18659","Individual","","","","0","Unnamed Carolina Blacksmith","20777","","","","",""
"Absalom, Absalom!","AA","Sutpen's Older Brother(2)","","White","Male","Poor White","Minor","Alive","Sutpen","","","","","Western Virginia","<p>This is one of the Sutpen family's ""two older boys"" (that is, older than Thomas) who leave the family's home in the mountains ""some time before"" their mother dies and their father moves the family east (181).</p><br />","","","","","","","","","","","","","","","","","","Sutpen, Brother of Thomas(2)","18733","Individual","","","","0","Thomas Sutpen&#039;s Brother 2","18925","Thomas Sutpen's Mother;Thomas Sutpen's Father","","","SutpensInAA",""
"Requiem for a Nun","RQ","Governor Claiborne","","White","Male","Upper Class","Minor","Alive","","Administrative","Territorial Governor","","January 1st, 1773 to December 31st, 1775","Jackson, Mississippi","<p>William C.C. Claiborne was the ""Territorial Governor"" of Louisiana, the land the U.S. acquired in the 1803 Louisiana Purchase, from 1804 to 1812 (85).</p><br />","","","","","","","","","","","Virginia","","","","","","","Claiborne, Governor","18772","Individual","","","Historical/Real","0","Governor Claiborne","23195","","","","",""
"Requiem for a Nun","RQ","Jefferson Davis","","White","Male","Upper Class","Minor","Alive","","Administrative","President of Confederacy","","June 3rd, 1808","Jackson, Mississippi","<p>Jefferson Davis was the only President of the Confederate States of America.  During the last dozen or so years before his death in 1889, he delivered a number of speeches defending the South's decision to secede.</p><br />","","","","","","","","","","","Kentucky","""The Unvanquished"", Absalom, Absalom!, The Unvanquished","","","","","","Davis, Jefferson","18773","Individual","","","Historical/Real","0","Jefferson Davis","20473","","","","",""
"Requiem for a Nun","RQ","Buzzard Egglestone","Beroth Bullard Egglestone","White","Male","Middle Class","Minor","Alive","","Administrative","Politician","","July 14th, 1818","Jackson, Mississippi","<p>During the Civil War, Egglestone was a Union General.  After the war he settled in Mississippi as a planter, and in 1868 was elected Governor of the state as a Republican by the constitutional convention held in Jackson.  But since Mississippi had not yet been re-admitted to the Union, he never served in that office.  To unreconstructed Mississippians, he was a carpetbagger, which explains why they gave him the sobriquet ""Buzzard"" (87).</p><br />","","","","","","","","","","","New York","","","","","","","Egglestone, Beroth Bullard ""Buzzard""","18774","Individual","","","Historical/Real","0","Buzzard Egglestone","23199","","","","",""
"Requiem for a Nun","RQ","Governor Humphries","Benjamin G. Humphreys","White","Male","Upper Class","Minor","Alive","","Administrative","Governor of Mississippi","","August 26th, 1808","Jackson, Mississippi","<p>Benjamin Humphreys (Faulkner misspells his name) was a Southern officer during the Civil War who turned to politics during Reconstruction.  In October, 1865, he was elected Governor of Mississippi as a Democrat.  As an unpardoned Confederate he was ineligible to serve by the terms of surrender, so he had himself inaugurated and sworn in.  In June, 1868, Federal troops were used forcibly to remove him from office.  He was a strong advocate of Jim Crow laws as a way to deny freed slaves their rights as citizens.</p><br />","","","","","","","","","","","Mississippi","","","","","","","Humphries, Governor","18775","Individual","","","Historical/Real","0","Governor Humphries","23206","","","","",""
"Requiem for a Nun","RQ","Unnamed Negro Leaders","","Black","Male","Free Black","Minor","Alive","","","","","","Jackson, Mississippi","<p>According to the narrator, ""Negro leaders developed by"" the several Negro colleges that were established in Jackson after Emancipation ""intervened"" in some way when Federal troops drove Governor Humphreys out of office ""in 1868"" (87).  Negro colleges were a major source of leaders for the African American community during the 19th century; however,  the event described by the narrator is historically impossible, since none of the Negro colleges he mentions - Tougaloo, Jackson and Campbell - were in existence before 1869, as the dates provided in the novel itself make clear.</p><br />","","","","","","","","","","","","","","","","","","Unnamed Negro Leaders","18776","Group","","","","0","Unnamed Negro Leaders","23255","","","","",""
"Requiem for a Nun","RQ","Commissioner Hinds","General Hinds;Thomas Hinds","White","Male","Upper Class","Minor","Alive","","Armed Forces","Officer","","January 9th, 1780","Jackson, Mississippi","<p>Thomas Hinds was a hero of the War of 1812 who afterward commanded the Mississippi territorial militia.  After Mississippi gained statehood in 1817 he turned to politics, serving in the state legislature and later in the U.S. Congress.  In 1821, along with James Patton and William Lattimore, he was one of the ""three Commissioners"" who chose the site for the new state capital (79).</p><br />","","","","","","","","","","","Virginia","","","","","","","Hinds, Commissioner Thomas","18777","Individual","","","Historical/Real","0","Commissioner Hinds","23205","","","","",""
"Requiem for a Nun","RQ","Commissioner Lattimore","William Lattimore","White","Male","Middle Class","Minor","Alive","","Administrative","Politician","","February 9th, 1774","Jackson, Mississippi","<p>A physician by training, William Lattimore was politically active during the years in which the Mississippi Territory became the State of Mississippi.  In 1821, along with James Patton and Thomas Hinds, he was one of the ""three Commissioners"" who chose the site for the new state capital (79).</p><br />","","","","","","","","","","","Virginia","","","","","","","Lattimore, Commissioner William","18778","Individual","","","Historical/Real","0","Commissioner Lattimore","23207","","","","",""
"Requiem for a Nun","RQ","Commissioner Patton","James Patton","White","Male","Upper Class","Minor","Alive","","Armed Forces","Militia Officer","","September 26th, 1780","Jackson, Mississippi","<p>A soldier during the days of the Mississippi Territory, he became active in politics when Mississippi achieved statehood in 1817.  In 1821, along with Thomas Hicks and William Lattimore, he was one of the ""three Commissioners"" who chose the site for the new state capital (79).</p><br />","","","","","","","","","","","South Carolina","","","","","","","Patton, Commissioner","18779","Individual","","","Historical/Real","0","Commissioner Patton","23212","","","","",""
"Requiem for a Nun","RQ","President Jackson","Andrew Jackson","White","Male","Middle Class","Minor","Alive","","Administrative","U.S. President","Washington D.C.","January 7th, 1767","County Jail","<p>The ""President of the United States"" referred to in ""The Courthouse"" is Andrew Jackson (7), who served two terms as President (1829-1837) after achieving fame in wars against Great Britain and American Indians.  His 1830 Indian Removal Act relegated Native Americans to land west of the Mississippi River; their 'removal' claimed thousands of lives.  The novel comes closer to naming him in ""The Golden Dome,"" when it refers to him as the ""old hero"" after whom Mississippi's capital is named, and describes him as ""the old duellist, the brawling lean fierce mangy durable old lion"" (85).  Jackson's presidency included enough contention to justify the epithet ""brawling,"" but in addition before becoming President he fought several duels, and the legality of his marriage to his wife (whose ""honor must be defended whether it was or not,"" 85) was often questioned.</p><br />","","","","","","","","","","","Tennessee","""A Name for the City"", ""Appendix: Compson""","","","","","","Jackson, President","18780","Individual","","","Historical/Real","0","Andrew Jackson","20462","","","","",""
"Requiem for a Nun","RQ","Le Fleur","Louis LeFleur","White","Male","Middle Class","Minor","Alive","","Production","Fur Trader","","","Jackson, Mississippi","<p>Louis LeFleur was a French Canadian <em>voyageur</em>, or explorer, whose ""trading-post store"" on the bluffs above the Pearl River became the seed for the city of Jackson (84).  He married a local Choctaw, the daughter of a chief, and had a son named Greenwood Le Flore, who also appears in the novel's cast of characters.</p><br />","","","","","","","","","","","Canada","","","","","","","Le Fleur","18781","Individual","","","Historical/Real","0","Le Fleur","23208","","","","",""
"Requiem for a Nun","RQ","Leflore","Greenwood Leflore","MixedIndianWhite","Male","Indian Chief","Minor","Alive","","","","","June 3rd, 1800","Jackson, Mississippi","<p>Greenwood Leflore (or LeFlore, the more historically accurate name) was the son of Rebecca Cravatt, the daughter of a Choctaw chief, and Louis LeFleur, a French Canadian fur trader.  He was educated by white Americans in Nashville.  Elected ""first [or principal] chief of the Choctaw nation"" in 1830 (84), he signed the treaty ceding the tribe's lands to the U.S., but when most of the tribe 'removed' west of the Mississippi River, he remained in Mississippi, where he became a large slave-owner and planter and served several terms in the state legislature.  Although the novel's narrator says he named his plantation ""in honor of a French king's mistress"" (85), the name he actually gave it - ""Malmaison"" - pays tribute to a French emperor's wife; that was the name of the residence of the Empress Josephine, wife of Napoleon.</p><br />","Old Age","","","","","","","","","","Mississippi","","","","","","","Leflore","18782","Individual","","","Historical/Real","0","Leflore","23209","Le Fleur","","","","Thursday, August 31, 1865"
